tenant_id,franchise_id,assembly_models_name,assembly_models,aircraft_template_name,aircraft_template_id,registration,serial_number,directive_no,reference_amp,category_code,ata_code,code_form_no_and_description,last_done_on,work_order_number,notes,frequency,effective_from,current,elapsed,extension,due_at,due_at_airframe,remaining,is_applicable,directive_id,is_row_processed_success,failure_reason,processed_on
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/New Misc/135,EASA AD 2011-0098,MIS,25,"M135
Equipment & Furnishings - Passenger Seat - Replacement",,,Not Applicable by Aircraft Model Hawker 800XP.,2 Yr,16-Apr-1999,10-May-2026,9886 Dy,,16-Apr-2001,16-Apr-2001,-9155 Dy,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/New-Misc/185,EASA AD 2016-0256,MIS#,25,"M185
Equipment / Furnishings - Pilot and Co-pilot Seats - Modification",,,Not applicable by the installed pilot and co-pilot seat Part number. installed P/N is :3A026-0013-00-2 (LH) & 3A026-0014-00-2 (RH).,,,5439:59 H,,,,5439:59 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/New-Misc/82,DGAC AD F 2004-132,MIS#,25,"M082
Equipment/Furnishings -LERMER GMBH water boilers.",,,Not Applicable As Water Boiler Is Not Installed On Aircraft,,,10-May-2026,,,,10-May-2026,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/New-Misc/52,DGAC AD2001-17-15,MIS#,73,"M052
To prevent engine fuel pump failure.",,,Not applicable as Turbofan Engine installed.,,,5439:59 H,,,,5439:59 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/New-Misc/36,FAA A 99-12-06,MIS#,34,"M036
To prevent VHF Navigation receiver interference from FM radio station broadcast frequencies",,,Not applicable as Honeywell Inc manufactured RT-300 transceiver is installed in aircraft.,,,5439:59 H,,,,5439:59 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/New-Misc/49,FAA AD 2001-14-51,MIS#,34,"M049
To prevent inaccurate navigation due to incorrect bearing information.",,,Not applicable as Honeywell Inc manufactured RT-300 transceiver is installed in aircraft.,,,5439:59 H,,,,5439:59 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,SB 27-147,SB 27-147,SB,27,"27-147
Flight Controls- to introduce rudder quadrant within 2.82 in. rudder bias strut pick-up radius, superseding the current radius of 2.72 in.",,,Not applicable by the aircraft model Hawrker 800XP.,,,5439:59 H,,,,5439:59 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/New-Misc/145,FAA AD 2012-10-52,MIS,72,"M145
To prevent turbocharger bearing seizure, failed turbocharger components, and damage to the airplane.",,,Not Applicable as Turbocharger is not installed in aircraft.,,,5439:59 H,,,,5439:59 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/NEWMISC/199,FAA AD 2018-02-04,MIS,78,"M199
Joint Aircraft system component - Muffler/Cuff Spot Weld Failure",,,Not applicable as Muffler is not installed in this aircraft.,,,5439:59 H,,,,5439:59 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/NEW-MISC/249,EASA AD : 2022-0024,MIS,34,"DGCA/NEW-MISC/249
ATA 34 - Navigation - Flight Management Computer 2 / Navigation Modules - Operational Limitations / Amendment.",,,Not applicable as Honeywell Inc. Manufactured flight management computer is installed in the aircraft.,30 Dy,02-Mar-2022,10-May-2026,1530 Dy,,01-Apr-2022,01-Apr-2022,-1500 Dy,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,SB 46-3792,SB 46-3792,SB#,46,"46-3792
INFORMATION SYSTEMS - UPGRADE TO FSA-5000 SOFTWARE",,,Not Applicable due to Aircraft Serial no. 258415,,16-Apr-1999,10-May-2026,,,,10-May-2026,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,SB 25-3687,SB 25-3687,SB#,25,"25-3687
EQUIPMENT/FURNISHINGS - MICROWAVE OVEN MODIFICATION",,,Not Applicable due to Aircraft Serial no. 258415,,,5439:59 H,,,,5439:59 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,SB 56-25-9602B R2,SB 56-25-9602B R2,SB$,56,"SB 56-25-9602B
WINDOWS - WINDSHIELD PANEL A - TO INTRODUCE EXTERNAL STATIC DRAIN WEDGES",,,Optional SB not yet applied on the aircraft.,,16-Apr-1999,10-May-2026,,,,10-May-2026,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,SB 73-3021,SB 73-3021,SB#,73,"73-3021
Engine Fuel and Control - Introduction of extended LP cock and cross feed valve connecting rods",,,Not Applicable due Aircraft Serial no. 258415,,16-Apr-1999,"5439:59 H
10-May-2026",,,,"5439:59 H
10-May-2026",,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,SB 34-3463,SB 34-3463,SB$,34,"34-3463
NAVIGATION - INTRODUCTION OF TRAFFIC ALERT AND COLLISION AVOIDANCE SYSTEM (TCAS) CHANGE 7",,,Optional SB Shall be complied as & when required,,16-Apr-1999,10-May-2026,,,,10-May-2026,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA / NEW MISCELLAN EOUS /259,FAA AD 2024-14-03,MIS,22,"DGCA / NEW MISCELLAN EOUS /259
Joint Aircraft System Component (JASC) Code 2210, Autopilot System.",,,,,5430:47 H,5439:59 H,,,,5439:59 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/NEW-MISC/228,FAA AD 2019-20-03,MIS,46,"M 228
Air Transport Association (ATA) of America Code 46, Information systems",,,Not applicable by aircraft model: HAWKER 800XP.,12 Mt,,10-May-2026,46152 Dy,,30-Dec-1900,30-Dec-1900,-45787 Dy,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/HAWKER 800/08,FAA AD 2006-11-07,MOD#,24,"MM 08
TO PREVENT INSUFFICIENT ELECTRICAL ISOLATION FOR THE ELECTRICAL BUS CONFIGURATION AND INABILITY OF THE FLIGHTCREW TO ISOLATE THE BUS BARSIN AN EMERGENCY SITUATION",,,NOT APPLICABLE BY AIRCRAFT SERIAL NUMBER 258415.,,16-Apr-1999,10-May-2026,,,,10-May-2026,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,SB 24-4034,SB 24-4034,SB#,24,"24-4034
ELECTRICAL POWER - INSPECTION/REWORK OF ZL PANEL DIODES WITH FLEXIBLE BRAIDED LEADS",,,N/A by Aircraft S/N 258415,,16-Apr-1999,"5439:59 H
10-May-2026",,,,"5439:59 H
10-May-2026",,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/New-Misc/193,FAA AD 2017-11-11,MIS#,23,"M193
TO DEFINES THE UNSAFE CONDITION AS AN ADSB UNIT INCORRECTLY BROADCASTING A SOURCE INTEGRITY LEVEL (SIL) OF 3 INSTEAD OF ITS AUTHORIZED SIL OF 0. THIS CONDITION COULD RESULT IN THE UNIT COMMUNICATING UNRELIABLE POSITION INFORMATION TO AIR TRAFFIC CONTROL",,,Not applicable as ADS-B is not installed.,,,5439:59 H,,,,5439:59 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/New-Misc/75,FAA AD 2003-15-07,MIS,49,"M075
To prevent APU compartment fires and fuel vapour explosion.",,,Not Applicable by APU Model GTCP36-150(W).,"1:00 H
6 Mt",,"5439:59 H
10-May-2026","5439:59 H
46152 Dy",,"1:00 H
30-Jun-1900","1:00 H
30-Jun-1900","-5438:59 H
-45970 Dy",,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/New-Misc/23,BV AD 94-116(B),MIS#,32,"M023
Up limit portion security",,,Not Applicable As Hoists system is Not Installed in this aircraft.,,,5439:59 H,,,,5439:59 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,SB 27-152 R2,SB 27-152 R2,SB,27,"27-152
FLIGHT CONTROLS- INTRODUCTION OF SIGNAL SUMMING UNIT WITH IMPROVED TRANSIENT PROTECTION",,,Recommended SB Shall be complied as & when required,,,5439:59 H,,,,5439:59 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/NEW-MISC/225,,MIS,34,"M 225
Joint Aircraft System Component (JASC) Code 3452, ATC transponder system.",,,Not applicable as Honeywell manufactured RCZ-833 Transponder is installed in aircraft.,90 Dy,,10-May-2026,46152 Dy,,30-Mar-1900,30-Mar-1900,-46062 Dy,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/New-Misc/17,CAA AD No.001-02-93,MIS,100,"M017
Precautionary check for correct location of bridge pieces inside the main buoyancy tubes",,,Not applicable as Easter Aero marine Life raft P/No. R0103A103RB7 Installed.,50:00 H,,5439:59 H,5439:59 H,,50:00 H,50:00 H,-5389:59 H,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,SB 25-3736,SB 25-3736,SB$,25,"25-3736
EQUIPMENT/FURNISHINGS - CABIN MONITOR REPLACEMENT",,,Optional SB shall be complied as & when required,,16-Apr-1999,10-May-2026,,,,10-May-2026,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/New Misc/132 R1,EASA AD 2011-0090R1,MIS,35,"M132
Oxygen - Oxygen Mask Regulator Inflatable Harness - Identification / Replacement",,,Found complied with on installed Crew Oxyegn Mask P/n. MF10-03-02 and S/N. 39073 (Pilot) & SE57480 (Co-pilot). (Refer FAA 8130-3. # 297153 & 292379 Respectively),24 Mt,,10-May-2026,46152 Dy,,30-Dec-1901,30-Dec-1901,-45422 Dy,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/New-Misc/151 R1,FAA AD 2012-26-15 R1,MIS,34,"M151
To detect and correct inaccurancies of the pressure sensors,which could result in altitude, computed airspeed,true airspeed and mach computation errors.",,,Not applicable as ADC Part No. 7000700-668& Serial No. 98088156& 9812863 is installed.,30 Dy,16-Apr-1999,10-May-2026,9886 Dy,,16-May-1999,16-May-1999,-9856 Dy,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/New-Misc/71 R2,FAA AD 2010-07-02,MIS,34,"M071
To ensure that the flight crew has an accurate glideslope deviation indication",,,Not applicable as already complied with by SB24-3772 on 23/08/2006 at TSN 2438.4Hrs.,5 Dy,,10-May-2026,46152 Dy,,04-Jan-1900,04-Jan-1900,-46147 Dy,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/New-Misc/79(R1),FAA AD 2005-01-19,MIS#,23,"M079
To prevent interrogating aircraft from possibly receiving inaccurate replies",,,Not applicable as Honeywell transponder is installed in the aircraft.,,,5439:59 H,,,,5439:59 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,SB 34-3655,SB 34-3655,SB#,34,"34-3655
NAVIGATION - UPDATE OF FMS VSPEEDS DATABASE",,,Not Applicable due to Aircraft Serial no. 258415,,16-Apr-1999,10-May-2026,,,,10-May-2026,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,SB 23-4085 R1,SB 23-4085 R1,SB$,23,"23-4085
COMMUNICATIONS - REPLACEMENT OF HONEYWELL RM850 RADIO MANAGEMENT UNIT WITH RM855",,,Optional SB not yet applied on the aircraft.,,,5439:59 H,,,,5439:59 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA / NEW MISCELLANEOUS / 268,"DGCA letter reference no.: DGCA-21011/2/2022-AW, dated 19/11/2025",MIS,34,"DGCA / NEW MISCELLANEOUS / 268
5G C-Band (3300 - 3600 MHz) - Fitment of modified Radio Altimeters on aircraft - reg",,,Applicable and will be complied on or before 31st Dec 2027,,5439:59 H,5439:59 H,,,,5439:59 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,SB 35-35,SB 35-35,SB$,35,"35-35
Oxygen- Barometric Valve- Introduction of an alternative barometric valve permitting operation into high altitude airfields.",,,This SB is optional and is to be complied as per Owner/Operator's desire.,,,5439:59 H,,,,5439:59 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,SB 35-3014,SB 35-3014,SB,35,"35-3014
Oxygen- Inspection of passenger oxygen face mask for possible tears in the face cushion.",,,Not Applicable by the serial number of the aircraft 258415.,,,5439:59 H,,,,5439:59 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/New-Misc/93,EASA AD 2006-0264,MIS#,25,"M093
Equipment & Furnishing-Passenger seats rear fitting assembly attachment -replacement",,,Not applicable as Decrane Aircraft Seating Company passenger seats are installed in the aircraft.,,,10-May-2026,,,,10-May-2026,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/New-Misc/14,FAR 121.310(c),MIS,100,"M014
Lighting for interior emergency exit markings",,,"Not Applicable As This aircraft is having 10 Seating capacity, aircraft not operated as scheduled air transport.",1:00 H,,5439:59 H,5439:59 H,,1:00 H,1:00 H,-5438:59 H,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,SB 22-14,SB 22-14,SB,22,"SB 22-14
Auto Flight - To introduce a modified Mach trim computer, Part Number 822-0872-001 Mod. 1",,,Complied with Mod # 25F523A at Production,3 Mt,16-Apr-1999,10-May-2026,9886 Dy,,16-Jul-1999,16-Jul-1999,-9795 Dy,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,SB 23-3694 R1,SB 23-3694 R1,SB#,23,"23-3694
COMMUNICATIONS - COCKPIT AUDIO MODIFICATION",,,Not Applicable due to Aircraft Serial no. 258415,,16-Apr-1999,"5439:59 H
10-May-2026",,,,"5439:59 H
10-May-2026",,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,SB 24-3971,SB 24-3971,SB#,24,"24-3971
ELECTRICAL POWER - INSPECTION OF CONNECTORS FOR PROPER SOCKET CONTACT SEATING",,,Not Applicable due to Aircraft Serial no. 258415,,16-Apr-1999,10-May-2026,,,,10-May-2026,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/New-Misc/158,FAA AD 2013-06-51,MIS,50,"M158
Unsafe Condition Failure Of The Overload Clutch Resulting In In Flight Failure Of The Hoist, Which Could Result In Injury To Person Being Lifted.",,,Not Applicable by the Aircraft Model Hawker 800 XP.,10:00 H,,5439:59 H,5439:59 H,,10:00 H,10:00 H,-5429:59 H,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,SB 34-188 Rev.1,SB 34-188 Rev.1,SB,34,"34-188
To check the total air temperature (TAT) probe wiring to the Air Data Computer (ADC) at the connector ""RWF"".",,,This SB is not applicable by the Serial No. of the aircraft.,,,5439:59 H,,,,5439:59 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/New-Misc/ 156,FAA AD 2013-09-11,MIS,26,"M156
To Prevent the Brushes in the A/C Motor from wearing down, which could result in the Rivet in the Brush contacting the commutator causing sparks and consequent fire and or smoke in the tail cone with no means to detect or extinguish the fire and or smoke",,,Not Applicable by the Aircraft Model Hawker 800 XP.,"10:00 H
30 Dy",,"5439:59 H
10-May-2026","5439:59 H
46152 Dy",,"10:00 H
29-Jan-1900","10:00 H
29-Jan-1900","-5429:59 H
-46122 Dy",,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,SB 24-3724,SB 24-3724,SB#,24,"24-3724
ELECTRICAL POWER - INSPECTION/REPLACEMENT OF HYDRAULIC OVERTEMPERATURE SWITCH FUSE",,,Not Applicable due to Aircraft Serial no. 258415,,16-Apr-1999,"5439:59 H
10-May-2026",,,,"5439:59 H
10-May-2026",,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/HAWKER 800/11,FAA AD 2013-11-16,MOD#,57,"MM 11
TO PREVENT VIBRATION & WING / AILERON OSCILLATIONS,WHICH COULD CAUSE STRUCTURAL DAMAGE OR LEAD TO DIVERGENT FLUTTER,AND RESULT IN LOSS OF INTEGRITY OF THE WING ,LOSS OF CONTROL OF THE AIRPLANE & INFLIGHT BREAKUP",,,NOT APPLICABLE AS WINGLET NOT INSTALLED AND STC 01411SE IS NOT COMPLIED WITH.,,16-Apr-1999,10-May-2026,,,,10-May-2026,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA / NEW MISCELLAN EOUS / 264,EASA AD 2025-0088,MIS,34,"DGCA / NEW MISCELLAN EOUS / 264
ATA 34 - Navigation - Satellite Based Augmentation Systems / Global Positioning System Receiver - Replacement.",,,Not applicable as Rockwell Collins GPS is not installed on the aircraft.,,5439:59 H,5439:59 H,,,,5439:59 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA / NEW MISCELLAN EOUS / 263,UK CAA AD No. G-2025-0002,MIS,25,"DGCA / NEW MISCELLAN EOUS / 263
ATA: 25 - Equipment /Furnishings - Pilot & Co-Pilot Seats - Inspection /Modification.",,,Not applicable as type 3A063 pilot and co-pilot crew seats are not installed.,,5439:59 H,5439:59 H,,,,5439:59 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 800XP,838697ff-b6ab-46e4-9aad-def266b918bc,Tmplt HAWKER 800XP,43148239-26c4-4712-81de-969da8d80cf3,VT-VPA,258415,DGCA/NEW-MISC/218,FAA AD 2018-07-03,MIS,25,"M 218
Joint Aircraft System Component (JASC) Code 2500, Cabin Equipment/Furnishings.",,,Not applicable as cabin attendant seats are not installed in this aircraft.,,,5439:59 H,,,,5439:59 H,,,,,,
