EnquiryID,EnquiryNo,CompanyName,NextActionDate,Remarks,Type,CurrentDate,,
601,INQ1017074,STONE MACHINERY MOVERS,2024-07-22 00:00:00.000,5/31/24 outreach message sent 1/2/24 New Years Grettings sent 8/22/23 E mail sent Sepatra offer,EnquiryDraft,2024-07-19 12:55:55.693,,
602,INQ1017075,SUPERIOR RIGGING AND ERRECTING CO,2024-07-22 00:00:00.000,5/31/24 outreach message sent 1/2/24 New Years Grettings sent 8/22/23 E mail sent Sepatra offer,EnquiryDraft,2024-07-19 12:56:49.240,,
603,INQ1017077,Texas Express CNC,2024-07-22 00:00:00.000,5/31/24 outreach message sent 1/2/24 New Years Grettings sent E mail reminder 8/23/2023,EnquiryDraft,2024-07-19 12:57:30.000,,
604,INQ1017081,TRAMAR INDUSTRIES,2024-07-22 00:00:00.000,5/31/24 outreach message sent  1/2/24 New Years Grettings sent,EnquiryDraft,2024-07-19 12:59:24.387,,
605,INQ1017082,VIKING RIGGING & Logistics Services Inc,2024-07-22 00:00:00.000,5/31/24 sent outreach message 1/2/24 New Years Grettings sent 12/15/23 Medical & MRI specialist Riggers,EnquiryDraft,2024-07-19 13:01:01.017,,
533,INQ1016980,ARIZONA AUCTIONERS,2024-07-22 00:00:00.000,"6/11 Spoke with Austin, sent Email profile 1/1/24 pasted Holiday greetings onto website ""contact us""",EnquiryDraft,2024-07-19 13:11:01.857,,
534,INQ1016981,ASSET SALES,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent 10/6 Emailed,EnquiryDraft,2024-07-19 13:22:59.187,,
535,INQ1016985,AUCTIONTIME,2024-07-22 00:00:00.000,"10/17 Pasted msge. single piece Listings of used equip and auctions Showroom: Elk Grove Village IL. There is a ""shipping quote"" button already",EnquiryDraft,2024-07-19 13:23:55.947,,
535,INQ1016985,AUCTIONTIME,2024-07-22 00:00:00.000,"10/17 Pasted msge. single piece Listings of used equip and auctions Showroom: Elk Grove Village IL. There is a ""shipping quote"" button already",EnquiryDraft,2024-07-19 13:50:49.990,,
536,INQ1016986,BIDADOO AUCTIONS,2024-07-22 00:00:00.000,"1/2/24 New Years Grettings sent10/17 E mailed. single piece Auctions of constr machines located across USA. One here, One there. Not centralized",EnquiryDraft,2024-07-19 18:10:19.273,,
704,INQ1017385,BIDEQUIP LLC,2024-07-22 00:00:00.000,to be followed,EnquiryDraft,2024-07-19 18:11:26.793,,
537,INQ1016987,BIDEQUIP LLC,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent 10/17 Emailed Listing of used equip and auctions by date and location,EnquiryDraft,2024-07-19 18:11:40.347,,
538,INQ1016988,BLACK STAR AUCTIONS,2024-07-22 00:00:00.000,10/17 pasted msg,EnquiryDraft,2024-07-19 18:13:50.050,,
539,INQ1016990,BTM INDUSTRIAL,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent 10/17 Email E mail 8/20/2022  Email introduction sent by Gorham to this account with MGL in copy,EnquiryDraft,2024-07-19 18:18:48.103,,
659,INQ1017200,BTM INDUSTRIAL,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent 8/21/22 Dales advs Andrew handles shipping,EnquiryDraft,2024-07-19 18:19:40.073,,
540,INQ1016991,CAPITOL RECOVERY GROUP,2024-07-22 00:00:00.000,"2/12/24 Met Brian Mangan @ flying fish auction Iterested in MGL svs. 1/2/24 New Years Grettings sent 10/6 Emailed. another contact person is Brian Mangan	860-623-9060 ;bmangan@crgllc.com",EnquiryDraft,2024-07-19 18:23:17.843,,
541,INQ1016992,CHARLESTON AUCTIONS,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent 10/6 Emailed,EnquiryDraft,2024-07-19 18:24:16.980,,
543,INQ1016994,CORPORATE ASSETS INC.,2024-07-22 00:00:00.000,3/21/24 fm A/R auction advisory.,EnquiryDraft,2024-07-22 11:07:43.460,,
543,INQ1016994,CORPORATE ASSETS INC.,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent 10/6 Emailed,EnquiryDraft,2024-07-22 11:09:38.453,,
705,INQ1017387,NULL,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent 10/17 Emailed,EnquiryDraft,2024-07-22 11:11:55.677,,
548,INQ1016999,EX FACTORY US,2024-07-22 00:00:00.000,"1/2/24 New Years Grettings sent 10/17 pasted ""conct us""",EnquiryDraft,2024-07-22 11:21:11.437,,
549,INQ1017000,Federal Equipment Company,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent 10//17 no near E mailed,EnquiryDraft,2024-07-22 11:38:08.200,,
550,INQ1017001,Glenn Fritts/ Commercial realtor PA,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent Aided in auctioning off a coal mine in PA,EnquiryDraft,2024-07-22 11:39:18.137,,
551,INQ1017002,GLOBAL PARTNERS,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent 10/17 Emailed,EnquiryDraft,2024-07-22 11:43:50.743,,
552,INQ1017003,GRAFE AUCTIONS,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent 10/17 Emailed,EnquiryDraft,2024-07-22 11:46:01.087,,
553,INQ1017004,HARBOR MACHINERY INC,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent 11/10/23 handled CAD machine for John Zhao,EnquiryDraft,2024-07-22 11:47:03.490,,
554,INQ1017005,HARRY DAVIS AND COMPANY,2024-07-22 00:00:00.000,"1/2/24 New Years Grettings sent  10/17 E mail reminder 8/23/2023, E mail 8/20/2022  Email introduction sent by Gorham to this account with MGL in copy",EnquiryDraft,2024-07-22 11:48:32.250,,
554,INQ1017005,HARRY DAVIS AND COMPANY,2024-07-22 00:00:00.000,"1/2/24 New Years Grettings sent 10/17 E mail reminder 8/23/2023, E mail 9/20/2022  Email introduction sent 1/2/24 New Years Grettings sentby Gorham to this account with MGL in copy",EnquiryDraft,2024-07-22 11:49:49.450,,
662,INQ1017221,HERITAGE GLOBAL PARTNERS,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent 11/7 Jon Zhao purchased 3 CAD machines.,EnquiryDraft,2024-07-22 11:51:38.387,,
555,INQ1017006,HERITAGE GLOBAL PARTNERS,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent 11/7 Jon Zhao purchased 3 CAD machines.,EnquiryDraft,2024-07-22 11:53:01.323,,
663,INQ1017222,HERITAGE GLOBAL PARTNERS,2024-07-29 00:00:00.000,1/2/24 New Years Grettings sent 11/7 Jon Zhao purchased 3 CAD machines.,EnquiryDraft,2024-07-22 11:55:22.747,,
664,INQ1017223,HERITAGE GLOBAL PARTNERS,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent,EnquiryDraft,2024-07-22 11:56:34.043,,
556,INQ1017007,HOLLAND INDUSTRIAL GROUP,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent 10/17 nothing nearby. 7/25/23 sent biz prospect  E mail,EnquiryDraft,2024-07-22 11:58:10.070,,
625,INQ1017109,"HPL LOGISTICS CO., LTD",2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent 3/24/23 GK had done a shipment for this co. Dozer fm North Country Auctions,EnquiryDraft,2024-07-22 12:00:06.827,,
625,INQ1017109,"HPL LOGISTICS CO., LTD",2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent 3/24/23 GK had done a shipment for this co. Dozer fm North Country Auctions,EnquiryDraft,2024-07-22 12:02:46.337,,
559,INQ1017012,INTEGRA ASSET SOLUTIONS,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent 12/28 Happy Hoiday 12/14 tel call John advs we are in consideration stll for 1/2/24 New Years Grettings sent Sepetra proposal.Johnin FL for winter. Visits his dad in Cape Coral FL for holidays.   6/22/23 Telecon with Hamid,EnquiryDraft,2024-07-22 13:03:04.570,,
560,INQ1017013,IRON HORSE AUCTIONS,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent,EnquiryDraft,2024-07-22 13:05:33.720,,
561,INQ1017014,IRON PLANET-RICHIE BROS,2024-07-22 00:00:00.000,"Auctions of machines located across USA. One here, One there. Not centralized",EnquiryDraft,2024-07-22 13:06:47.433,,
562,INQ1017015,IRS AUCTIONS,2024-07-22 00:00:00.000,"1/2/24 New Years Grettings sent 10/3/23: Chuck is one person there, may not be right party to contact",EnquiryDraft,2024-07-22 13:07:44.523,,
563,INQ1017016,JOESEPH FINN CO,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent,EnquiryDraft,2024-07-22 13:34:25.957,,
564,INQ1017017,Kempler Industries Used Machinery,2024-07-22 00:00:00.000,"1/2/24 New Years Grettings sent 12/14 Lft V/M for ""person"" (very busy per receptionist) re Hamid apt when in CHI 12/27, 28th",EnquiryDraft,2024-07-22 13:35:28.800,,
565,INQ1017018,KURTZ TRADING,2024-07-22 00:00:00.000,Auctions held at their base location in PA,EnquiryDraft,2024-07-22 13:36:42.137,,
666,INQ1017225,LIQUID ASSET PARTNERS,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent,EnquiryDraft,2024-07-22 13:37:49.423,,
666,INQ1017225,LIQUID ASSET PARTNERS,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent,EnquiryDraft,2024-07-22 13:38:23.487,,
568,INQ1017023,LOEB EQUIPMENT,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent12/9 & 13 sent inquiry re Hamid visit to CHI,EnquiryDraft,2024-07-22 13:39:34.063,,
569,INQ1017024,MACHINE TOOL BIDS,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent,EnquiryDraft,2024-07-22 13:44:08.637,,
703,INQ1017383,MACHINERY MAX,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent 11/30 F/U asking for biz 11/6 Requested more biz 10/24 Moved 3 crates fm Machmax facility in FL to Chenai.,EnquiryDraft,2024-07-22 13:44:58.000,,
703,INQ1017383,MACHINERY MAX,2024-07-22 00:00:00.000,"earlier remark was entered by mistake.. pls disregard.
Can't delete from Miapp",EnquiryDraft,2024-07-22 13:48:04.217,,
703,INQ1017383,MACHINERY MAX,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent 11/30 F/U asking for biz 11/6 Requested more biz 10/24 Moved 3 crates fm Machmax facility in FL to Chenai.,EnquiryDraft,2024-07-22 13:48:49.200,,
579,INQ1017047,MAYNARDS AUCTIONS,2024-07-22 00:00:00.000,2/22/24 E mail F/U Gorham support E mail 1/2/24 New Years Grettings sent,EnquiryDraft,2024-07-22 14:06:40.890,,
580,INQ1017049,MMI Direct Acutions,2024-07-22 00:00:00.000,1/2/24 New Years Grettings sent 12/13/23 Email sent re Hamid visit.  CNC & Milling machines,EnquiryDraft,2024-07-22 14:10:42.567,,
764,INQ1018310,BYT GROUP LLC,2024-07-24 00:00:00.000,"called, nobody picked up",EnquiryDraft,2024-07-23 14:43:04.990,,
727,INQ1017963,MTL Services,2024-07-23 00:00:00.000,"called, they said they do not do a lot of international business, I explained if they had any referrals to reach back out, seemed dis-interested",EnquiryDraft,2024-07-23 14:46:01.260,,
726,INQ1017894,Wisconsin Metalworking Machinery Inc.,2024-07-23 00:00:00.000,"Spoke to chuck, he appreciate the efforts of staying up to date but explains he is using other brokers and is already very satisfied with them and has no reason to switch, I went on explaining how its a referral program, I believe he hung up on me mid-sentence",EnquiryDraft,2024-07-23 15:11:56.210,,
714,INQ1017492,Harry Davis & Company,2024-07-27 00:00:00.000,"Called Lenny Davis if that name is Correct and he did not picked up, left a voicemail to reach back out and explaining the sepatra program",EnquiryDraft,2024-07-23 15:16:50.037,,
712,INQ1017474,REDMOND & ASSOCIATES,2024-07-26 00:00:00.000,"Explained the 3% confirmed they were qualified,  asked for best contact email, said would be following up with a proposal",EnquiryDraft,2024-07-25 13:06:25.290,,
713,INQ1017475,MACHINERY NETWORK,2024-07-25 00:00:00.000,"Was uninterested at first thought it was a sales call, until he realized we were a transportation company simply proposing a referral program, ended up a happy customer, email being sent to him now",EnquiryDraft,2024-07-25 13:26:33.150,,
709,INQ1017401,TOWN BUSINES CENTER,2024-07-25 00:00:00.000,"Went great, again wasnt interested at first UNTIL hit him with that 3% combo steve was loving the proposal,",EnquiryDraft,2024-07-25 13:34:57.553,,
586,INQ1017056,PEDOWITZ MACHINERY MOVERS,2024-07-25 00:00:00.000,"Mr hamid spoke to phone, interested, to be sent email",EnquiryDraft,2024-07-25 14:57:11.857,,
710,INQ1017402,ALL PRO MACHINERY MOVERS,2024-07-25 00:00:00.000,"Was not interested, But i also did not reach the decision maker",EnquiryDraft,2024-07-25 15:23:32.190,,
711,INQ1017407,Linker Equipment Corporation,2024-07-29 00:00:00.000,Asked to call back on Monday after 10am,EnquiryDraft,2024-07-26 12:50:23.487,,
699,INQ1017377,"Joy Systems, Inc.",2024-07-29 00:00:00.000,"Called, talked to technical support who wouldnt even give extension insisted to email him first",EnquiryDraft,2024-07-26 12:56:42.817,,
700,INQ1017379,NEW MILL CAPITAL,2024-07-29 00:00:00.000,"dialed into customer service, nobody picked up, will call back monday",EnquiryDraft,2024-07-26 12:58:48.820,,
701,INQ1017380,Myron Bowling Auctioneers,2024-07-26 00:00:00.000,"Spoke to another person but was interested in proposal, have to send email",EnquiryDraft,2024-07-26 13:02:23.310,,
702,INQ1017382,PPL GROUP,2024-07-29 00:00:00.000,no answer,EnquiryDraft,2024-07-26 13:08:28.247,,
787,INQ1018445,Callmasters Inc,2024-09-30 00:00:00.000,FR spoke to owner and he said in touch with us if he needs any services.,EnquiryDraft,2024-07-29 16:42:19.820,,
842,INQ1018593,ALAN ROSS MACHINERY CORP,2024-07-29 00:00:00.000,"Called, he hung up on me, am passing this to Mr. Hamid",EnquiryDraft,2024-07-29 16:58:14.700,,
866,INQ5010,NULL,2024-07-31 00:00:00.000,"didnt pickup, call back",EnquiryDraft,2024-07-30 11:23:39.767,,
867,INQ60109,NULL,2024-07-30 00:00:00.000,"was interested, to be sent email by fz",EnquiryDraft,2024-07-30 11:29:53.673,,
533,INQ1016980,ARIZONA AUCTIONERS,2024-07-31 00:00:00.000,"was interested, to be sent email by fz",EnquiryDraft,2024-07-30 11:34:50.723,,
868,INQ5011,NULL,2024-07-30 00:00:00.000,"cant reach decision maker, marketing never answers their extension",EnquiryDraft,2024-07-30 11:47:39.683,,
843,INQ1018594,NULL,2024-07-31 00:00:00.000,"no answer, call back",EnquiryDraft,2024-07-30 11:51:28.313,,
788,INQ1018446,Dana Dairy Group Ltd,2024-08-01 00:00:00.000,No answer,EnquiryDraft,2024-07-31 16:17:55.357,,
790,INQ1018450,FASEL AL RABEE FOR GENERAL TRADING,2024-08-01 00:00:00.000,No answer (Call Failure),EnquiryDraft,2024-07-31 16:21:21.487,,
808,INQ1018545,Robeck International Freight SA Pty Ltd,2024-08-01 00:00:00.000,Network Failure,EnquiryDraft,2024-07-31 16:23:14.983,,
809,INQ1018546,IBRAHIM Mohammed Nasr Elshaboury,2024-08-01 00:00:00.000,No answer,EnquiryDraft,2024-07-31 16:24:28.643,,
810,INQ1018547,IT Global INC,2024-08-01 00:00:00.000,No answer,EnquiryDraft,2024-07-31 16:25:48.063,,
811,INQ1018548,MACSONS SHIPPING AGENCIES PRIVATE LIMITED,2024-08-01 00:00:00.000,No answer,EnquiryDraft,2024-07-31 16:26:46.947,,
813,INQ1018557,MUX CORPORATION US,2024-08-07 00:00:00.000,He remembers doing work with MGL. He said that he has a contract with another company but he would not mind exploring both prices. I will email him and he will share his inquiry with us for a shipment he might need for next week or so.,EnquiryDraft,2024-07-31 16:32:56.983,,
814,INQ1018558,Newport Express Corporation,2024-08-01 00:00:00.000,No answer,EnquiryDraft,2024-07-31 16:50:13.817,,
816,INQ1018560,SWIFT WORLDWIDE FREIGHT & TRANSPORT LLC,2024-08-01 00:00:00.000,No answer,EnquiryDraft,2024-07-31 16:51:35.690,,
817,INQ1018561,Tru-V Logistic Sdn Bhd,2024-08-01 00:00:00.000,No answer,EnquiryDraft,2024-07-31 16:53:10.977,,
818,INQ1018562,Welcome Pacific Inc,2024-08-07 00:00:00.000,"The person in charge is out of town, call again next week or so",EnquiryDraft,2024-07-31 16:55:55.973,,
821,INQ1018567,Africa Relief and Community Development Inc.11111,2024-08-01 00:00:00.000,No answer,EnquiryDraft,2024-07-31 16:57:59.607,,
822,INQ1018568,Africom INTL LLC,2024-08-01 00:00:00.000,No answer,EnquiryDraft,2024-07-31 17:00:25.250,,
824,INQ1018570,ALSARRAJ TEXTILE CORP,2024-08-09 00:00:00.000,No answer.,EnquiryDraft,2024-08-08 16:16:49.517,,
826,INQ1018572,Closeout Connection,2024-09-01 00:00:00.000,He has a contract with another company which take care of everything. He is not interested.,EnquiryDraft,2024-08-08 16:42:21.230,,
838,INQ1018584,Zains American Exporting,2024-08-29 00:00:00.000,Wrong number (Contact number incomplete),EnquiryDraft,2024-08-08 16:50:00.487,,
839,INQ1018585,SMG Trade LLC,2024-09-30 00:00:00.000,Not interested. He said that as of now they have everything figured out in terms of shipments and will get in touch if they need us.,EnquiryDraft,2024-08-08 16:52:26.853,,
854,INQ1018611,ABDEL ALAUSSOS,2024-11-18 00:00:00.000,"He said he knows the company, Mr. Hamid is his friend and he gives his shipment to MGL.",EnquiryDraft,2024-08-12 13:36:19.030,,
855,INQ1018612,ALUBOND USA INC,2024-08-15 00:00:00.000,He asked about a  40 ft IQ container? He had a query for which I will send him an email and we will take it from there.,EnquiryDraft,2024-08-12 13:45:12.450,,
857,INQ1018614,Apple Solutions & Resources,2024-08-19 00:00:00.000,"Call him later, he is out of the country.",EnquiryDraft,2024-08-12 13:52:02.900,,
861,INQ1018618,COPIER EXPORTER INC,2024-09-25 00:00:00.000,FR called on 21/08/24. Not interested.,EnquiryDraft,2024-08-21 16:30:06.673,,
864,INQ1018627,E2 Discount Deal LLC,2024-08-28 00:00:00.000,No answer on 21/8/24.,EnquiryDraft,2024-08-21 16:32:28.910,,
870,INQ1018632,Elnaggar for custom clearance,2024-08-28 00:00:00.000,No answer,EnquiryDraft,2024-08-21 16:37:00.680,,
873,INQ1018636,KARIOTIS DISTRIBUTORS LLC,2024-08-28 00:00:00.000,I think this is the wrong number of the POC.,EnquiryDraft,2024-08-21 16:43:08.100,,
657,INQ1017156,"THOMPSON AUCTIONEERS,INC.",2024-09-04 00:00:00.000,They asked me to send an email regarding SEPATRA,EnquiryDraft,2024-09-04 15:58:57.307,,
876,INQ1018639,OSTT LOGISTICS,2024-09-25 00:00:00.000,"No longer working with brokers, company has faced a lot of loses working with brokers, thus,",EnquiryDraft,2024-09-11 16:26:13.983,,
877,INQ1018640,Rams Imports Inc,2024-12-11 00:00:00.000,"They already have a company for shipments, they also do not have a lot of shipments going in/out. They've taken my information and will contact if they need anything in the future.",EnquiryDraft,2024-09-11 16:30:00.803,,
1005,INQ1018934,CHARLESTON AUCTIONS,2024-09-26 00:00:00.000,No answer on 19/9,EnquiryDraft,2024-09-19 13:29:50.840,,
1006,INQ1018935,CINCINNATI INDUSTRIAL AUCTIONEERS,2024-09-20 00:00:00.000,Shared their email address to share the info: hillary@cia-auction.com,EnquiryDraft,2024-09-19 13:33:51.287,,
801,INQ1018524,"Energy Kinetics, LLC111111",2024-10-27 00:00:00.000,Test01,EnquiryDraft,2024-10-27 04:02:26.640,,
801,INQ1018524,"Energy Kinetics, LLC111111",2024-10-27 00:00:00.000,Test02,EnquiryDraft,2024-10-27 04:02:51.493,,
968,INQ1018819,"Fine Line Transport & Rigging, Inc",2024-10-27 00:00:00.000,Testing01,EnquiryDraft,2024-10-27 04:15:44.423,,
1059,INQ1019144,ASIA-PACIFIC IMPORT EXPORT,2024-11-04 00:00:00.000,TRIAL QUOTATION,EnquiryDraft,2024-11-01 16:55:51.990,,
713,INQ1017475,MACHINERY NETWORK,2024-11-15 00:00:00.000,"Dylan Cohen is the Vice President of Business Development, where he oversees new partnerships and existing relationships nationally for Machinery Network. (Dylan@machinerynetwork.com <Dylan@machinerynetwork.com>)",EnquiryDraft,2024-11-15 13:24:51.957,,
713,INQ1017475,MACHINERY NETWORK,2024-11-15 00:00:00.000,Torres(Director of Auctions Operations,EnquiryDraft,2024-11-15 13:26:55.057,,
1100,INQ1019307,Able Machinery Movers,2024-12-08 00:00:00.000,FR TO START COMMUNICATION,EnquiryDraft,2024-12-06 11:24:26.043,,
1100,INQ1019307,Able Machinery Movers,2024-12-10 00:00:00.000,FR TO START COMMUNICATION,EnquiryDraft,2024-12-06 11:37:01.680,,
911,INQ1018678,ACT MACHINERY,2024-12-11 00:00:00.000,DEC 9: SPOKE TO LOUIE. HE SAID TO FORWARD THE INFORMATION TO HIM SO HE CAN SPEAK TO HIS BOSS. louie@actmachinery.com,EnquiryDraft,2024-12-09 14:11:31.463,,
535,INQ1016985,AUCTIONTIME,2024-12-12 00:00:00.000,Dec 10. FR spoke with Jacob. Said they already get commission from Fr8 Star but to send the information over to jacob-mcnamara@sandhills.com.,EnquiryDraft,2024-12-10 13:33:40.810,,
704,INQ1017385,BIDEQUIP LLC,2024-12-12 00:00:00.000,Dec 10. FR spoke with Tiffany. Send the info on bidequipllc@gmail.com.,EnquiryDraft,2024-12-10 13:41:47.950,,
538,INQ1016988,BLACK STAR AUCTIONS,2024-12-12 00:00:00.000,"Dec 10. FR/ 
Not interested. Sent a form request for an email address to send our info on.",EnquiryDraft,2024-12-10 13:54:27.127,,
540,INQ1016991,CAPITOL RECOVERY GROUP,2024-12-12 00:00:00.000,Dec 10  - info@crgllc.com - Dianne. Also email bmangan@crgllc.com. Mention Allan and that we have previously been in touch with them. They have freight forwarders on a list that they keep on the side. Send a customised email for receiving commission. Good potential.,EnquiryDraft,2024-12-10 14:06:34.740,,
917,INQ1018685,CINCINNATI INDUSTRIAL AUCTIONEERS,2024-12-18 00:00:00.000,FR.. Dec 11 - Spoke with Hillary. Said they are not looking for this but could email her the information on hillary@cia-auctions.com,EnquiryDraft,2024-12-11 14:43:27.203,,
542,INQ1016993,CLT AUCTIONS,2024-12-18 00:00:00.000,FR..DEC 11. Valarie: logistics@cltauction.com. They work with freight forwarders and have a good connection with them. They don't want anything new but send over the information via email.,EnquiryDraft,2024-12-11 14:53:40.293,,
920,INQ1018692,CONTINENTAL AUCTIONEERS,2024-12-18 00:00:00.000,FR...Dec 11. Did not answer the phone. Leave the email on info@cntcap.com and encans@cntcap.com.,EnquiryDraft,2024-12-11 15:01:17.700,,
921,INQ1018693,CORPORATE AUCTION GROUP,2024-12-18 00:00:00.000,FR...Dec 11. Send info via: auctions@corporateauctiongroup.com.,EnquiryDraft,2024-12-11 15:28:03.153,,
705,INQ1017387,NULL,2024-12-19 00:00:00.000,FR...Dec 12: Leave info on: ers@ersequipment.com.,EnquiryDraft,2024-12-12 13:24:00.487,,
550,INQ1017001,Glenn Fritts/ Commercial realtor PA,2024-12-19 00:00:00.000,FR...Dec 12: Not interested. We will still email him via glenn.fritts@gmail.com.,EnquiryDraft,2024-12-12 13:25:41.843,,
551,INQ1017002,GLOBAL PARTNERS,2024-12-19 00:00:00.000,FR/Dec12. They work with freight forwarders. They have them mentioned in their website too. Email: support@cagp.com.,EnquiryDraft,2024-12-12 13:30:23.600,,
552,INQ1017003,GRAFE AUCTIONS,2024-12-19 00:00:00.000,FR/Dec 12. john@grafeauction.com - John is one of the owners of the company. Send the info there.,EnquiryDraft,2024-12-12 13:42:13.860,,
714,INQ1017492,Harry Davis & Company,2024-12-20 00:00:00.000,I spoke to the general. They not handle freight forwarders and disconnected the call I will send an to their general address: info@avis.com.,EnquiryDraft,2024-12-13 14:56:49.787,,
662,INQ1017221,HERITAGE GLOBAL PARTNERS,2024-12-20 00:00:00.000,Left a message on Nick Dove's voicemail. Email: ndove@hginc.com (President of the company),EnquiryDraft,2024-12-13 14:58:05.953,,
556,INQ1017007,HOLLAND INDUSTRIAL GROUP,2024-12-20 00:00:00.000,Left a message on the Alex's inbox. Receptionist said to email on Alex@hollandindustrialgroup.com and contact@hollandindustrialgroup.com.,EnquiryDraft,2024-12-13 15:10:02.130,,
520,INQ1016951,HOLLINGER EQUIPMENT SALES,2024-12-20 00:00:00.000,"Not interested. Disconnected the call. Leave email on: todd@hollingerequipment.com, chad@hollingerequipment.com, brent@hollingerequipment.com, jason@hollingerequipment.com. Mention that our CEO, Hamid Hussaini has been in touch with Jason previously.",EnquiryDraft,2024-12-13 15:15:20.657,,
558,INQ1017011,HUNYADY AUCTIONS,2024-12-20 00:00:00.000,Spoke to the operator. She said that they used to work with frieght forwarders but their clients usually have their own companies to work with it. Said they are not interested and disconnected the line. Send email to: sales@hunyady.com.,EnquiryDraft,2024-12-13 15:20:54.090,,
1040,INQ1019062,HYPERAMS  ASSET MAXIMIZATION SERVICES,2024-12-25 00:00:00.000,"Spoke with David who is the Managing Director of Auction Services. He said they are not interested, they deal with 100s of buyers who take care of their own shipping and they don't like getting involved. We will send an email on dfiegel@hyperams.com , info@hyperams.com , tpabst@hyperams.com , rpabst@hyperams.com.",EnquiryDraft,2024-12-18 13:50:50.413,,
521,INQ1016957,INJECTION DEPOT GROUP,2024-12-25 00:00:00.000,This company is based in Michigan & HH could go and visit his office. This person works with two truckers and receives 5% commission from them. He said he's not interested. Send email on chrisbutcher@injectiondepot.ca and sales@injectiondepot.ca.,EnquiryDraft,2024-12-18 14:01:58.817,,
559,INQ1017012,INTEGRA ASSET SOLUTIONS,2024-12-26 00:00:00.000,Left a message on John's call. Email on john@integra-as.com.,EnquiryDraft,2024-12-18 14:09:40.137,,
560,INQ1017013,IRON HORSE AUCTIONS,2024-12-26 00:00:00.000,Left a message for Dustin. Send email on: iauction@telusplanet.net,EnquiryDraft,2024-12-18 14:20:01.950,,
562,INQ1017015,IRS AUCTIONS,2024-12-26 00:00:00.000,"Spoke with Chuck who is the Auction Listing agent. He mentioned that they have worked with frieght forwarders in the past and had to deal with a lot of extra client calls, basically it didn’t work out for them so they do not work with shipping companies anymore. Send email on: chuck@irsauctions.com. There's also other Auction Listing Agents on their website for future reference: https://www.irsauctions.com/contactus/.",EnquiryDraft,2024-12-18 14:34:16.740,,
563,INQ1017016,JOESEPH FINN CO,2024-12-26 00:00:00.000,Spoke with Matt. He said they could be interested and to send info on: Matthew@josephfinn.com. This can be a promising potential.,EnquiryDraft,2024-12-19 14:52:28.027,,
1155,INQ1019367,"JOEY MARTIN AUCTIONEERS, LLC",2024-12-26 00:00:00.000,"Spoke with Nancy. They have their own inhouse shipping. When asked for the name, she did not give it out. We can still email on info@joeymartinauctioneers.com to share our info.",EnquiryDraft,2024-12-19 15:03:15.947,,
565,INQ1017018,KURTZ TRADING,2024-12-26 00:00:00.000,General Operator disconnected the line while I was trying to explain SEPATRA. Not interested. Send info to Sales@kurtztrading.com.,EnquiryDraft,2024-12-19 15:04:02.147,,
567,INQ1017021,LIQUID ASSET PARTNERS,2024-12-26 00:00:00.000,They do not work with freight forwarders and do not attend to. Send info on: info@liquidap.com.,EnquiryDraft,2024-12-19 15:31:34.910,,
1083,INQ1019264,KEMPLER AUCTIONS,2024-12-26 00:00:00.000,Spoke with the general operator. They do work with shipping companies since a long time but she mentioned that the logistics maanger is not accepting any new freight forwarders and they are not interested. We can try again soon & send info on: Sales@kempler.com.,EnquiryDraft,2024-12-19 15:32:10.007,,
1482,INQ1019734,"Computer Wholesalers, Inc.",2024-12-23 00:00:00.000,sopke to customer,EnquiryDraft,2024-12-23 13:23:42.523,,
1482,INQ1019734,"Computer Wholesalers, Inc.",2024-12-23 00:00:00.000,sopke to HH,EnquiryDraft,2024-12-23 14:30:07.733,,
1524,INQ1019801,NULL,2024-12-25 00:00:00.000,Communication 1 - Incoming enquiry of Vertex 24-12-2024,EnquiryDraft,2024-12-24 09:27:15.370,,
1524,INQ1019801,NULL,2024-12-26 00:00:00.000,Communication 2 - Incoming enquiry of Vertex 24-12-2024,EnquiryDraft,2024-12-24 09:41:59.570,,
